"","id","group","author_sign","author_full_name","title","city","printing_h","year","pages","size","nlr_1","rsl","roz_1","us_harvard","cz_slk","lt_vul","pl_bn","pl_buw","ee_ester","fi_sl","n_total"
"340",404,"col_lyr",NA,"Ступин Н.","Пять стихотворений Н. Ступина. В пользу нуждающихся соотечественников.","СПб.",NA,1842,39,10,1,0,0,0,0,0,0,0,0,0,1
"341",405,"col_lyr","Воронов Н.","Воронов Николай","Стихотворения Николая Воронова за 1841 год.","СПб.","Имп. Акад. наук",1842,46,20,1,0,0,0,0,0,0,0,0,0,1
"342",406,"col_lyr","Н. С.",NA,"Стихотворения Н.С.","СПб.","Вингебера",1842,32,15,1,0,0,0,0,0,0,0,0,1,2
"343",407,"col_lyr","Скосырев К.","Скосырев Константин","Увраж : Стихотворения Константина Скосырева.","М.","Смирнова",1842,168,17,1,0,0,0,0,0,0,0,0,1,2
"344",408,"sep_nar","И.Ф. До…ча…ва","Докучаев И.Ф.","Ролланд и Шарлота : Роман в стихах","М.","Степанова",1842,18,16,1,0,0,0,0,0,0,0,0,0,1
"345",409,"sep_lyr","Шереметевский П.","Шереметевский Петр Васильевич","Песнь сироты в день рождения ея императорского величества государыни императрицы Александры Феодоровны, августейшей покровительницы сирот : Стихотворение питомца Московского воспитательного дома","М.","Лазаревых",1842,16,NA,1,1,0,0,0,0,0,0,0,0,2
"346",410,"col_lyr",NA,NA,"Русский патриот : Отечественное песнопение.","СПб.","Крайя",1842,24,23,1,1,0,0,0,0,0,0,0,0,2
"347",411,"col_lyr","Алипанов Е.","Алипанов Егор Ипатьевич","Военные песни : Соч. Е. Алипанова / 2-е изд.","СПб.","Е. Алипанова",1842,62,13,1,1,0,0,0,0,0,0,0,0,2
"348",413,"sep_nar","Алипанов Е.","Алипанов Егор Ипатьевич","Духовная повесть / 2-е изд.","СПб.","Е. Алипанова",1842,42,13,1,0,0,0,0,0,0,0,0,0,1
"349",414,"sep_lyr","Маслеников-Какуев","Маслеников-Какуев Александр","Его сиятельству ... князю Сергию Михайловичу Голицыну... в день тезоименитства его сиятельства 25 сентября 1842 года от благодарных воспитанников : [Стихотворение]","М.","Селивановского",1842,4,NA,1,0,0,0,0,0,0,0,0,0,1
"350",415,"sep_lyr","Радеев В.","Радеев Василий","Стишки посвящаемые высокопочтенным г. г. посетителям Бюргер-клуба буфетчиком его Васильем Радеевым. ... на новый 1843 год.","СПб.","Крайя",1842,3,NA,1,0,0,0,0,0,0,0,0,0,1
"351",416,"sep_lyr","В. Н.",NA,"Стихотворение по случаю освящения храма в городе Торжке сентября 15-го 1842 года / Соч. В.Н.","М.","Степанова",1842,7,24,1,1,0,0,0,0,0,0,0,0,2
"352",417,"sep_lyr","Дымцев С.","Дымцев С.","Мессия и воспоминание избавления церкви и державы российской от нашествия галлов и с ними двадесяти язык : Стихотворение на день рождества Христова / [Соч.] С. Дымцева.","М.","Ун. тип",1842,59,21,1,1,0,0,0,0,0,0,0,0,2
"353",418,"col_lyr","Градцев А.","Градцев Александр Федорович","Цветы музы : [Стихотворения] / Соч. Александра Градцева","СПб.","А. Иогансона",1842,75,23,1,1,0,1,0,0,0,0,0,0,3
"354",419,"sep_nar","Алипанов Е.","Алипанов Егор Ипатьевич","Сказка о мельнике колдуне, о двух жидках и о двух батраках / 3-е изд.","СПб.","Сычева",1843,60,14,1,0,0,0,0,0,0,0,0,0,1
"355",420,"col_lyr",NA,NA,"Три стихотворения. [Петру Николаевичу Измайлову. Незнакомке. Звезде Востока]","СПб.","И.П. Бочарова",1842,11,24,1,0,0,0,0,0,0,0,0,0,1
"356",421,"sep_nar",NA,NA,"Мечта : Рассказ в стихах.","СПб.","Крайя",1842,32,14,1,0,0,0,0,0,0,0,0,0,1
"357",422,"sep_lyr","Максимов М.","Максимов Михаил Иванович","Патриотическая кантата, на семейное торжество царя русского : 25 июня и 1 июля 1842","М.","Кирилова",1842,4,NA,1,0,0,0,0,0,0,0,0,0,1
"358",423,"col_lyr","Хрущов П.","Хрущов Петр Иванович","Песни правды в 1841 году от рождества Христова / Написанные Петром Хрущовым.","М.","Ун. тип",1842,162,24,1,0,0,0,0,0,0,0,0,0,1
"359",425,"col_lyr","Милькеев Е.","Милькеев Евгений Лукич","Стихотворения / [Соч.] Е. Милькеева.","М.","Губ. тип.",1843,222,21,1,1,1,1,0,0,0,0,0,1,5
"360",426,"col_lyr","Прощаков А.","Прощаков Александр","Стихотворения Александра Прощакова","Воронеж","Губ. правления",1843,33,20,1,0,1,0,0,0,0,0,0,0,2
"361",427,"col_lyr",NA,"Токарев Гавриил Александрович","Опечатки : [Сб. ориг. и пер. стихотворений].","М.","А. Семена",1843,263,18,1,1,1,1,1,0,0,0,0,1,6
"362",428,"col_lyr","Жмакин В.","Жмакин В.А.","Часы досуга : Стихотворения В. Жмакина.","Казань","Ун. тип",1843,71,23,1,1,0,0,0,0,0,0,0,0,2
"363",429,"col_lyr","Кара-Искандер",NA,"Стихотворения Кара-Искандера","М.","Ун. тип",1843,108,19,1,1,0,0,0,0,0,0,0,1,3
"364",430,"col_lyr","Колотенко Н.","Колотенко Н.","Стихотворения : В 2 ч / Изд. Н. Колотенко.","Одесса",NA,1843,90,NA,1,0,1,0,0,0,0,0,0,0,2
"365",431,"col_lyr","Любимов Н.","Любимов Николай Иванович","Стихотворения Николая Любимова.","М.","А. Семена",1842,118,22,1,1,0,0,0,0,0,0,0,1,3
"366",432,"sep_nar","Дьячков С.","Дьячков Семен Петрович","Кошка-вор : Забавная быль в стихах / Соч. Семена Дьячкова.","М.","Лазаревых",1843,18,16,1,0,0,0,0,0,0,0,0,0,1
"367",433,"sep_nar","Куражсковский М.","Куражсковский Михаил Дементьевич","Бедокур : Рус. сказка / Соч. Михаила Куражсковского.","М.","Степанова",1843,68,15,1,1,0,0,0,0,0,0,0,0,2
"368",435,"sep_lyr","Львов А.","Львов Александр","Ода на приезд благодетеля Петра Яковлевича Пеца","М.","Ун. тип",1843,4,NA,1,0,0,0,0,0,0,0,0,0,1
"369",438,"sep_lyr","П.В. Москвич","Шереметевский Петр Васильевич","Песнь Москвича на рождение его императорского высочества государя великого князя Николая Александровича; Песнь внуку цареву на мотив известной песни русскому царю","М.","Лазаревых",1843,14,24,1,1,0,0,0,0,0,0,0,0,2
"370",439,"sep_lyr","Шереметевский П.","Шереметевский Петр Васильевич","День основания и открытия Московского воспитательного дома : Двадцать первое апреля : Стихотворение","М.","Лазаревых",1843,16,22,1,0,0,0,0,0,0,0,0,0,1
"371",440,"sep_lyr","Львов А.","Львов Александр","Отцу и благодетелю Петру Яковлевичу Пецу на день ангела 29 июня : [Стихотворение]","М.",NA,1843,4,NA,1,0,0,0,0,0,0,0,0,0,1
"372",441,"sep_lyr","А. Огинск.","Огинский Алексей Григорьевич","На рождение младенца,... Василия Карловича Шлигтинг и ... Софьи Сергеевны Шлигтинг : [Стихотворение]","СПб.",NA,1843,1,NA,1,0,0,0,0,0,0,0,0,0,1
"373",442,"col_lyr","Иванов Н.","Иванов Николай","Религиозные песни и думы / [Соч.] Николая Иванова.","М.","Кирилова",1843,37,12,1,1,0,0,0,0,0,0,0,0,2
"374",443,"alm_","Куликов Н.И.; Некрасов Н.А.","Куликов Николай Иванович; Некрасов Николай Алексеевич","Статейки в стихах : Без картинок. Т. 1","СПб.","К. Жернакова",1843,31,14,1,1,0,0,0,0,0,0,0,0,2
"375",444,"alm_","Зотов В.Р.; Некрасов Н.А.","Зотов Владимир Рафаилович; Некрасов Николай Алексеевич","Статейки в стихах : Без картинок. Т. 2","СПб.","К. Жернакова",1843,40,14,1,1,0,0,0,0,0,0,0,0,2
"376",445,"sep_lyr",NA,"Некрасов Николай Алексеевич","Кабинет восковых фигур из Вены, в человеческий рост, содержащий более 125 частию вращающихся фигур или автоматов, груп и изображений предметов исторических и мифологических из коих многие целые из воску : [Стихотворная афиша]","СПб.",NA,1843,1,54,1,0,0,0,0,0,0,0,0,0,1
"377",446,"sep_nar",NA,NA,"Волшебный замок или Сказка о знаменитом рыцаре Родриге и о волшебнике Роасе, продавшем душу свою демону.","М.","Степанова",1843,192,16,1,0,0,0,0,0,0,0,0,0,1
"378",447,"sep_nar","Т. Л.","Тургенев Иван Сергеевич","Параша : Рассказ в стихах : Писано в нач. 1843 г.","СПб.","Праца",1843,46,21,1,1,0,0,0,0,0,0,0,0,2
